pool,index,first,last,position,jersey,college,speed,agility,pass_arm_strength,stamina,kick_power,durability,strength,jumping,coverage,run_route,tackle,break_tackle,pass_accuracy,pass_read_coverage,catch,run_blocking,pass_blocking,hold_onto_ball,pass_rush,run_coverage,kick_accuracy,kicking_style,leadership,power_run_style,composure,scramble,consistency,aggressiveness
primary,31,Bobby,Leopold,ILB,52,Notre Dame,80,86,10,76,13,79,57,78,75,24,65,26,11,10,10,33,27,18,54,55,13,49,37,99,31,5,21,71
primary,32,Jim,Looney,ILB,50,Purdue,67,64,10,79,9,81,75,61,49,13,61,33,11,11,21,27,22,28,64,60,5,49,61,99,28,5,45,24
primary,33,Ray,Wersching,K,14,,38,44,11,46,85,81,33,42,23,23,27,19,11,12,27,34,28,35,20,12,70,99,39,50,63,5,79,24
primary,34,Matt,Bahr,K,10,,60,43,11,42,63,77,34,44,23,23,32,25,11,13,25,29,25,34,20,12,58,99,35,50,51,5,50,21
primary,35,Willie,Harper,OLB,59,Nebraska,67,78,10,90,13,88,59,72,78,26,76,35,11,11,20,60,30,20,68,82,13,49,47,99,48,5,70,50
primary,36,Keena,Turner,OLB,58,Purdue,59,68,10,93,13,69,77,72,76,18,80,30,11,10,30,33,27,36,74,80,14,49,39,99,54,5,51,54
primary,37,Milt,McColl,OLB,53,Stanford,71,76,10,72,6,55,53,68,70,16,64,23,11,10,19,23,19,20,45,52,6,49,22,99,20,5,36,87
primary,38,Terry,Tautolo,OLB,50,UCLA,83,77,10,72,6,68,63,88,65,16,56,23,11,10,19,23,19,20,45,52,6,49,22,99,20,5,7,52
primary,39,Jim,Miller,P,3,Mississippi,43,48,21,49,82,76,37,49,19,20,46,17,23,21,15,23,14,28,16,12,80,1,32,50,80,5,62,24
primary,40,Joe,Montana,QB,16,Notre Dame,64,70,82,99,7,99,39,52,29,23,28,10,96,95,16,28,25,25,18,19,12,49,90,50,99,40,99,80
primary,41,Guy,Benjamin,QB,7,Stanford,73,66,60,16,10,86,22,56,33,26,32,32,68,64,23,32,29,28,23,19,14,49,45,50,67,16,31,24
primary,42,Carlton,Williamson,SS,27,Pittsburgh,89,90,10,99,12,99,80,80,85,35,99,40,11,10,35,18,18,49,65,96,16,49,99,25,99,5,99,74
primary,43,Dan,Audick,T,61,Hawaii,55,62,11,89,17,95,81,59,13,29,34,15,10,10,26,92,94,12,28,28,17,49,92,99,69,5,65,60
primary,44,Keith,Fahnhorst,T,71,Minnesota,44,67,12,75,14,97,71,55,24,41,30,43,11,11,38,74,82,14,27,26,16,49,51,99,52,5,71,41
primary,45,Allan,Kennedy,T,66,,48,64,12,71,4,90,69,48,1,29,16,36,11,11,11,60,60,20,18,32,7,49,31,99,36,5,56,41
primary,46,Charle,Young,TE,86,USC,81,81,10,30,10,84,83,85,8,51,12,62,11,10,66,76,71,67,15,13,13,49,63,99,62,5,49,24
primary,47,Eason,Ramson,TE,80,,75,71,10,46,8,88,63,70,9,75,12,61,11,12,81,69,71,65,14,14,11,49,41,99,45,5,72,40
primary,48,Brian,Peets,TE,82,,64,78,10,30,4,82,51,82,21,53,16,48,11,13,58,66,68,66,9,20,6,49,24,99,27,5,36,42
primary,49,Dwight,Clark,WR,87,Clemson,87,75,15,72,13,85,42,79,6,90,13,66,16,16,97,45,41,90,13,12,17,49,74,50,65,5,99,81
primary,50,Mike,Wilson,WR,85,,83,83,15,58,13,70,43,73,9,88,8,64,14,14,85,63,59,58,10,5,16,49,28,50,54,5,98,56
primary,51,Mike,Shumann,WR,84,,80,72,15,60,11,80,38,67,13,85,15,41,16,16,88,17,45,75,8,6,16,49,79,50,74,5,97,54
primary,52,Freddie,Solomon,WR,88,,89,92,15,69,14,73,33,79,11,79,9,36,16,16,79,41,41,76,8,9,19,49,46,50,41,5,74,24
