pool,index,first,last,position,jersey,college,speed,agility,pass_arm_strength,stamina,kick_power,durability,strength,jumping,coverage,run_route,tackle,break_tackle,pass_accuracy,pass_read_coverage,catch,run_blocking,pass_blocking,hold_onto_ball,pass_rush,run_coverage,kick_accuracy,kicking_style,leadership,power_run_style,composure,scramble,consistency,aggressiveness
primary,39,Babe,Parilli,QB,15,Kentucky,53,57,80,29,16,50,38,48,33,27,32,46,76,68,25,20,20,28,35,31,16,49,50,50,53,23,40,24
primary,40,Jim,Hudson,SS,22,Texas,83,93,10,70,12,69,53,84,72,35,70,9,11,10,5,24,18,49,45,71,16,49,62,1,43,5,83,80
primary,41,Cecil,Leonard,SS,47,,80,73,8,88,19,81,63,75,49,20,55,7,10,10,31,24,29,44,46,26,22,49,35,1,26,5,41,24
primary,42,Winston,Hill,T,75,Texas Southern,28,58,11,94,21,94,69,44,16,32,36,23,10,10,32,95,91,12,34,28,19,49,75,99,69,5,85,24
primary,43,Sam,Walton,T,71,,43,52,11,72,7,90,62,67,23,27,28,34,11,16,32,80,83,21,15,22,11,49,46,99,58,5,75,24
primary,44,Dave,Foley,T,72,,62,54,12,80,20,89,67,54,16,29,29,23,11,11,26,68,62,17,30,30,19,49,93,99,77,5,82,38
primary,45,Pete,Lammons,TE,87,Texas,68,82,10,65,14,57,63,70,8,58,14,42,11,11,70,80,85,76,7,15,16,49,35,99,64,5,29,24
primary,46,Wayne,Stewart,TE,36,,74,80,11,44,18,83,55,73,15,35,39,24,10,11,35,77,72,50,31,26,17,49,46,99,29,5,32,21
primary,47,Gary,Arthur,TE,85,,76,78,10,30,4,81,67,67,14,36,13,31,11,11,27,64,67,58,11,24,7,49,23,99,24,5,24,23
primary,48,George,Sauer,WR,83,Texas,87,75,15,72,13,85,42,79,6,90,13,66,16,16,97,45,41,90,13,12,17,49,74,50,65,5,99,81
primary,49,Don,Maynard,WR,13,,81,90,15,76,12,75,40,65,13,78,14,73,16,16,83,36,38,49,13,11,17,49,75,50,66,5,99,24
primary,50,Bake,Turner,WR,29,Texas Tech,96,83,15,72,16,47,32,82,6,86,14,41,16,17,87,46,47,80,10,7,15,49,55,50,38,5,89,80
primary,51,Harvey,Nairn,WR,26,,85,74,13,55,14,62,34,81,33,56,32,35,13,12,56,33,29,58,20,16,15,49,34,50,31,5,80,14
primary,52,Bill,Rademacher,WR,23,,83,91,12,28,8,74,46,73,35,63,23,19,14,14,65,25,29,64,14,18,13,49,25,50,20,5,72,57
