pool,index,first,last,position,jersey,college,speed,agility,pass_arm_strength,stamina,kick_power,durability,strength,jumping,coverage,run_route,tackle,break_tackle,pass_accuracy,pass_read_coverage,catch,run_blocking,pass_blocking,hold_onto_ball,pass_rush,run_coverage,kick_accuracy,kicking_style,leadership,power_run_style,composure,scramble,consistency,aggressiveness
primary,16,William,Henderson,FB,30,,71,64,18,98,23,92,59,65,10,62,7,44,14,15,70,84,82,87,8,13,24,49,55,99,69,5,56,39
primary,17,Chris,Darkins,FB,44,,76,78,18,72,7,64,69,70,8,29,13,52,14,14,31,79,80,69,8,10,11,49,37,99,46,5,24,14
primary,18,LeRoy,Butler,FS,36,,82,72,9,92,19,76,57,73,90,12,97,8,11,10,7,22,22,39,59,97,22,49,79,1,74,5,96,57
primary,19,Eugene,Robinson,FS,41,,82,86,9,90,23,87,41,64,77,11,82,8,11,10,26,35,30,37,36,74,24,49,45,1,55,5,88,67
primary,20,Aaron,Taylor,G,73,,52,67,14,93,27,95,69,55,17,34,29,26,11,10,23,93,81,8,31,30,25,49,45,99,66,5,74,45
primary,21,Adam,Timmerman,G,63,,42,60,12,87,25,96,73,48,16,31,33,22,10,10,24,86,84,9,30,28,23,49,80,99,81,5,84,24
primary,22,Marco,Rivera,G,62,,65,73,11,87,16,78,65,76,13,28,24,16,10,11,21,74,73,11,26,27,15,49,50,99,49,5,55,20
primary,23,Dorsey,Levens,HB,25,,85,79,17,95,16,87,67,68,13,51,6,80,15,16,50,38,41,97,11,13,18,49,83,99,53,5,40,81
primary,24,Aaron,Hayden,HB,24,,82,63,15,69,10,82,55,81,8,47,11,73,15,15,55,28,27,84,8,15,13,49,57,99,49,5,65,70
primary,25,Travis,Jervey,HB,32,,92,70,15,50,12,67,57,69,31,14,29,47,14,14,43,29,28,67,19,20,14,49,36,50,24,5,34,51
primary,26,George,Koonce,ILB,53,,65,86,10,77,7,65,61,58,70,15,81,25,11,11,24,21,17,38,69,82,8,49,83,99,83,5,95,77
primary,27,Bernardo,Harris,ILB,55,,72,69,10,94,14,89,55,65,76,22,83,30,11,10,26,34,27,30,73,77,14,49,69,99,54,5,72,63
primary,28,Ryan,Longwell,K,8,,38,47,11,46,90,96,33,42,23,26,40,19,11,12,30,34,29,34,24,14,90,99,32,50,87,5,75,20
primary,29,Brian,Williams,OLB,51,,82,80,10,87,13,84,59,73,73,23,76,35,11,11,20,23,21,12,76,75,11,49,42,99,52,5,72,46
primary,30,Wayne,Simmons,OLB,59,,59,68,10,93,13,69,77,72,76,18,80,30,11,10,30,33,27,36,74,80,14,49,39,99,54,5,51,54
primary,31,Seth,Joyner,OLB,54,,82,82,10,80,8,77,63,76,59,20,75,34,11,11,13,22,16,12,60,73,10,49,34,99,35,5,43,62
primary,32,Craig,Hentrich,P,17,,45,40,25,37,75,96,31,35,11,13,20,13,22,25,1,8,5,30,5,11,89,1,1,50,68,5,88,24
primary,33,Brett,Favre,QB,4,,67,72,96,50,11,74,45,64,31,24,29,22,86,86,18,32,26,14,22,22,14,49,99,50,96,56,93,73
primary,34,Doug,Pederson,QB,18,,59,59,64,32,7,77,13,62,29,23,26,8,61,60,11,16,22,26,15,19,11,49,65,50,63,35,79,20
primary,35,Steve,Bono,QB,13,,81,91,92,28,23,45,18,73,14,29,29,51,65,60,28,13,10,28,11,5,21,49,75,50,55,67,33,24
primary,36,Jim,McMahon,QB,9,,53,65,59,46,11,83,13,41,33,28,33,14,46,60,23,21,25,28,26,18,15,49,48,50,60,26,58,24
primary,37,Mike,Prior,SS,39,,88,77,10,72,14,39,59,70,85,40,80,10,11,11,17,26,20,49,55,76,17,49,75,1,69,5,92,80
primary,38,Roderick,Mullen,SS,28,,84,86,8,99,28,75,51,85,64,20,76,7,10,10,50,38,43,44,61,69,29,49,50,1,34,5,58,58
primary,39,John,Michels,T,77,,56,56,11,70,14,98,69,59,8,28,21,15,10,10,2,78,80,1,20,27,14,49,35,99,55,5,70,41
primary,40,Ross,Verba,T,78,,44,67,12,75,14,97,71,55,24,41,30,43,11,11,38,74,82,14,27,26,16,49,51,99,52,5,71,41
primary,41,Earl,Dotson,T,72,,34,53,11,86,20,96,61,45,16,33,36,23,10,11,23,70,85,10,31,28,19,49,70,99,66,5,83,37
primary,42,Bruce,Wilkerson,T,64,,56,47,11,82,16,97,55,47,24,32,32,47,11,17,43,73,66,19,23,23,16,49,55,99,40,5,85,60
primary,43,Tyrone,Davis,TE,81,,77,88,24,79,14,86,45,68,10,96,14,90,26,24,92,82,83,78,15,8,18,49,81,99,66,5,77,76
primary,44,Mark,Chmura,TE,89,,79,79,10,46,8,74,75,67,9,64,12,40,11,12,66,46,43,65,14,14,11,49,31,99,39,5,59,24
primary,45,Jeff,Thomason,TE,83,,85,77,12,49,13,75,45,82,29,75,31,47,14,13,72,62,60,57,28,26,13,49,35,99,34,5,36,24
primary,46,Antonio,Freeman,WR,86,,81,78,15,77,14,68,68,67,6,96,15,91,16,16,89,53,53,90,11,5,18,49,44,99,35,5,73,99
primary,47,Terry,Mickens,WR,85,,89,81,13,51,14,81,34,98,33,88,28,71,13,11,86,34,25,61,19,16,13,49,33,50,59,5,92,46
primary,48,Robert,Brooks,WR,87,,85,79,15,72,12,88,37,73,11,72,7,61,16,16,76,33,39,75,6,10,16,49,58,50,47,5,98,79
primary,49,Ronnie,Anderson,WR,82,,87,74,15,55,5,63,33,79,12,74,15,47,14,14,84,46,41,68,6,12,11,49,58,50,53,5,73,24
primary,50,Bill,Schroeder,WR,84,,89,92,15,69,14,73,33,79,11,79,9,36,16,16,79,41,41,76,8,9,19,49,46,50,41,5,74,24
primary,51,Derrick,Mayes,WR,80,,92,88,15,50,5,84,56,85,5,79,13,40,14,14,72,36,33,59,10,8,11,49,54,50,30,5,75,59
primary,52,Don,Beebe,WR,82,,91,89,15,73,17,89,33,84,6,94,12,78,16,17,90,46,43,85,8,7,16,49,79,50,54,5,99,89
