pool,index,first,last,position,jersey,college,speed,agility,pass_arm_strength,stamina,kick_power,durability,strength,jumping,coverage,run_route,tackle,break_tackle,pass_accuracy,pass_read_coverage,catch,run_blocking,pass_blocking,hold_onto_ball,pass_rush,run_coverage,kick_accuracy,kicking_style,leadership,power_run_style,composure,scramble,consistency,aggressiveness
primary,27,Rafael,Septien,K,1,,38,43,11,43,95,96,34,39,19,21,42,17,11,12,20,26,21,33,16,12,97,99,62,50,99,5,89,22
primary,28,Mike,Hegman,OLB,58,,77,71,10,92,13,84,73,85,70,28,89,47,11,11,21,31,29,39,87,89,13,49,75,99,59,5,75,80
primary,29,D.D.,Lewis,OLB,50,,69,80,10,97,15,88,55,76,77,19,91,32,11,10,30,31,25,32,88,93,14,49,86,99,71,5,93,70
primary,30,Guy,Brown,OLB,59,Houston,81,70,10,83,10,65,51,72,70,18,77,25,11,10,16,30,26,24,60,78,10,49,29,99,31,5,59,85
primary,31,Bruce,Huther,OLB,57,New Hampshire,61,86,10,78,4,84,63,62,56,15,60,34,11,11,16,23,20,24,59,69,4,49,32,99,33,5,28,24
primary,32,Danny,White,P,11,,43,46,20,50,79,85,32,39,17,18,27,16,22,24,15,20,12,30,15,12,72,1,1,50,74,5,61,23
primary,33,Roger,Staubach,QB,12,,67,72,96,50,11,74,45,64,31,24,29,22,86,86,18,32,26,14,22,22,14,49,99,50,96,56,93,73
primary,34,Gary,Hogeboom,QB,18,,61,54,85,22,4,84,19,60,24,18,22,3,81,76,9,20,21,28,11,18,8,49,88,50,79,36,73,24
primary,35,Brad,Wright,QB,7,,81,91,92,28,23,45,18,73,14,29,29,51,65,60,28,13,10,28,11,5,21,49,75,50,55,67,33,24
primary,36,Glenn,Carano,QB,18,UNLV,62,86,73,40,9,65,26,68,29,20,29,29,56,69,9,22,21,29,16,20,12,49,64,50,68,44,68,24
primary,37,Dennis,Thurman,SS,32,USC,89,90,10,99,12,99,80,80,85,35,99,40,11,10,35,18,18,49,65,96,16,49,99,25,99,5,99,74
primary,38,Randy,Hughes,SS,42,Oklahoma,84,86,8,99,28,75,51,85,64,20,76,7,10,10,50,38,43,44,61,69,29,49,50,1,34,5,58,58
primary,39,Pat,Donovan,T,67,Stanford,53,66,11,87,18,95,65,55,15,33,30,16,10,10,23,89,85,9,30,27,17,49,77,99,74,5,95,41
primary,40,Rayfield,Wright,T,70,,41,51,12,90,13,96,73,50,13,46,38,47,13,11,39,80,82,22,36,32,16,49,51,99,62,5,80,24
primary,41,Jim,Cooper,T,61,Temple,48,62,11,50,18,96,67,47,9,23,32,8,10,10,11,66,59,4,28,45,15,49,22,99,40,5,74,47
primary,42,Billy Joe,DuPree,TE,89,,73,77,10,39,4,85,55,55,19,78,16,74,11,13,84,64,67,59,11,20,4,49,24,99,57,5,58,13
primary,43,Jackie,Smith,TE,89,,64,71,10,46,8,76,55,67,9,52,12,32,11,12,77,73,75,65,14,14,11,49,31,99,37,5,29,23
primary,44,Doug,Cosbie,TE,84,,75,71,10,46,8,88,63,70,9,75,12,61,11,12,81,69,71,65,14,14,11,49,41,99,45,5,72,40
primary,45,Drew,Pearson,WR,88,Tulsa,82,86,24,46,9,80,42,59,11,94,14,76,25,25,95,64,61,85,7,13,14,49,70,50,73,5,99,24
primary,46,Tony,Hill,WR,80,Stanford,93,86,13,28,7,82,47,99,15,85,11,66,14,14,80,27,34,76,5,10,12,49,68,50,54,5,92,42
primary,47,Robert,Steele,WR,83,,83,86,15,44,9,81,37,68,6,77,14,45,16,16,75,19,28,74,11,14,13,49,49,50,70,5,96,45
primary,48,Golden,Richards,WR,80,,86,80,47,39,11,69,10,74,39,79,48,58,41,39,79,31,34,60,24,19,16,49,37,1,22,68,81,79
primary,49,Jay,Saldi,WR,87,South Carolina,89,92,15,69,14,73,33,79,11,79,9,36,16,16,79,41,41,76,8,9,19,49,46,50,41,5,74,24
primary,50,Doug,Donley,WR,84,,91,85,17,51,11,81,11,78,15,72,14,41,15,16,72,32,28,58,6,9,12,49,60,50,32,5,78,52
primary,51,Butch,Johnson,WR,86,,85,74,13,55,14,62,34,81,33,56,32,35,13,12,56,33,29,58,20,16,15,49,34,50,31,5,80,14
primary,52,Steve,Wilson,WR,81,Howard,85,74,13,55,14,62,34,81,33,56,32,35,13,12,56,33,29,58,20,16,15,49,34,50,31,5,80,14
