pool,index,first,last,position,jersey,college,speed,agility,pass_arm_strength,stamina,kick_power,durability,strength,jumping,coverage,run_route,tackle,break_tackle,pass_accuracy,pass_read_coverage,catch,run_blocking,pass_blocking,hold_onto_ball,pass_rush,run_coverage,kick_accuracy,kicking_style,leadership,power_run_style,composure,scramble,consistency,aggressiveness
primary,11,Frank,Ferrara,DE,75,,62,64,11,46,16,80,75,76,42,21,41,31,13,11,12,21,23,22,67,50,14,49,26,99,26,5,16,24
primary,12,Corey,Simon,DT,90,,63,79,10,82,22,68,67,61,26,29,94,47,11,11,31,31,35,39,79,90,23,49,44,99,46,5,75,79
primary,13,Darwin,Walker,DT,97,,58,76,13,67,16,89,59,61,15,22,87,30,11,11,24,21,25,35,86,82,15,49,31,99,55,5,75,42
primary,14,Sam,Rayburn,DT,91,,50,60,10,60,15,56,81,58,10,18,48,28,11,11,19,16,20,37,65,50,11,49,29,99,27,5,40,24
primary,15,Jim,Flanigan,DT,79,,65,79,11,72,22,84,75,59,20,18,71,31,11,10,19,25,20,10,70,82,21,49,72,99,49,5,20,63
primary,16,Jon,Ritchie,FB,48,,80,86,18,94,20,84,57,61,14,44,9,44,14,14,58,74,72,92,6,14,21,49,36,99,48,5,71,72
primary,17,Brian,Dawkins,FS,20,,82,72,9,92,19,76,57,73,90,12,97,8,11,10,7,22,22,39,59,97,22,49,79,1,74,5,94,57
primary,18,Clinton,Hart,FS,33,,84,71,17,66,13,53,33,80,53,51,40,40,14,15,51,45,40,65,15,51,16,49,42,1,20,5,36,42
primary,19,Norman,LeJeune,FS,27,,80,81,8,86,19,64,41,67,59,2,53,34,9,7,16,31,32,46,44,45,18,49,50,1,28,5,28,24
primary,20,John,Welbourn,G,76,,53,48,14,72,19,96,67,58,26,40,29,41,11,11,39,81,83,14,26,26,20,49,49,99,58,5,69,44
primary,21,Bobbie,Williams,G,66,,47,56,12,75,19,80,75,55,7,28,26,5,10,10,13,57,53,2,19,26,14,49,27,99,31,5,50,48
primary,22,Artis,Hicks,G,77,,55,60,12,62,10,58,63,55,18,35,23,36,11,11,26,65,62,14,19,26,12,49,42,99,29,5,52,3
primary,23,Duce,Staley,HB,22,,83,73,15,87,12,91,59,65,14,68,8,76,14,16,65,30,32,87,7,7,14,49,67,50,56,5,61,61
primary,24,Correll,Buckhalter,HB,28,,83,83,17,67,10,68,41,88,37,60,30,74,14,14,60,31,24,73,20,28,11,49,38,50,46,5,85,46
primary,25,Reno,Mahe,HB,34,,78,84,13,32,7,57,61,64,20,50,5,50,14,13,52,20,21,57,5,10,7,49,25,50,20,5,14,45
primary,26,Brian,Westbrook,HB,36,,83,68,15,67,16,90,71,79,11,31,6,61,13,13,61,48,50,75,10,14,15,49,36,50,39,5,78,9
primary,27,Mark,Simoneau,ILB,53,,80,86,10,84,13,75,67,76,69,23,71,33,11,11,16,19,19,12,69,71,8,49,37,99,30,5,55,56
primary,28,Tyreo,Harrison,ILB,55,,69,76,10,79,14,47,67,88,51,23,61,26,11,10,12,32,26,18,49,50,13,49,45,99,20,5,54,58
primary,29,David,Akers,K,2,,35,46,11,53,94,90,37,44,30,32,42,32,14,11,42,38,33,28,41,36,97,99,32,50,80,5,64,41
primary,30,Nate,Wayne,OLB,54,,84,68,10,78,9,81,55,81,77,23,88,25,10,10,18,28,24,16,70,88,11,49,35,99,57,5,85,71
primary,31,Ike,Reese,OLB,58,,79,78,10,76,8,82,59,73,75,15,63,24,11,11,14,22,18,30,65,61,7,49,44,99,26,5,70,76
primary,32,Justin,Ena,OLB,59,,74,86,10,78,4,79,59,70,55,15,60,34,11,11,16,23,20,24,60,66,4,49,32,99,35,5,46,24
primary,33,Keith,Adams,OLB,57,,70,71,10,78,4,85,67,82,59,15,68,34,11,11,16,23,20,24,61,71,4,49,32,99,20,5,21,74
primary,34,Dirk,Johnson,P,8,,43,48,12,46,62,85,37,50,20,19,48,17,12,12,21,19,16,48,18,12,62,1,37,50,78,5,68,16
primary,35,Donovan,McNabb,QB,5,,81,72,92,49,17,54,49,72,41,29,44,70,83,83,32,28,32,34,20,43,20,49,88,50,98,96,75,24
primary,36,Koy,Detmer,QB,10,,49,73,54,22,4,78,19,53,24,18,22,3,62,58,9,20,21,28,11,18,8,49,71,50,63,36,86,24
primary,37,A.J.,Feeley,QB,14,,54,51,75,15,8,89,22,53,29,23,29,10,70,77,19,32,26,28,19,19,13,49,68,50,75,16,70,24
primary,38,Michael,Lewis,SS,32,,86,84,11,83,20,70,51,76,70,10,58,7,11,11,17,43,48,37,65,59,19,49,62,1,37,5,71,48
primary,39,Quintin,Mikell,SS,46,,83,84,11,80,16,64,45,68,62,7,43,5,11,11,29,21,17,33,43,39,13,49,41,1,27,5,50,24
primary,40,Tra,Thomas,T,72,,43,55,11,87,17,99,67,52,11,29,29,15,10,10,26,88,90,10,28,28,16,49,80,99,65,5,81,50
primary,41,Jon,Runyan,T,69,,43,56,11,86,19,94,69,41,15,29,29,20,10,10,26,94,93,13,30,28,18,49,80,99,69,5,76,49
primary,42,Jeremy,Bridges,T,74,,38,55,12,62,10,87,69,52,18,35,23,36,11,11,26,52,48,14,19,26,12,49,42,99,30,5,31,3
primary,43,L.J.,Smith,TE,82,,80,82,10,30,4,73,71,79,14,49,13,31,11,11,41,65,66,58,11,24,7,49,23,99,32,5,63,23
primary,44,Chad,Lewis,TE,89,,68,68,10,37,16,81,49,61,10,83,6,65,11,10,79,74,75,47,7,7,18,49,32,99,70,5,72,24
primary,45,Kori,Dickerson,TE,86,,78,66,11,44,18,76,63,70,15,51,39,46,10,11,30,68,65,50,31,26,17,49,46,99,24,5,1,21
primary,46,Mike,Bartrum,TE,88,,65,54,10,10,7,88,56,54,29,38,31,34,11,10,45,47,50,72,12,22,11,49,22,99,38,5,56,23
primary,47,Todd,Pinkston,WR,87,,89,82,15,59,10,79,38,73,5,75,11,44,13,15,83,39,36,77,15,7,15,49,35,1,50,5,86,47
primary,48,James,Thrash,WR,80,,85,85,15,60,18,82,45,88,14,75,10,59,14,14,79,55,61,60,8,12,22,49,42,50,48,5,83,80
primary,49,Billy,McMullen,WR,81,,83,82,13,23,5,65,32,68,7,59,5,40,14,14,60,16,18,65,5,10,11,49,17,50,20,5,70,52
primary,50,Freddie,Mitchell,WR,84,,90,88,22,59,14,86,29,87,6,57,7,25,25,24,70,45,39,67,12,14,15,49,38,50,34,5,93,52
primary,51,Sean,Morey,WR,85,,87,63,9,45,15,63,46,63,43,44,48,25,11,10,44,12,15,30,24,38,16,49,12,50,20,5,90,42
primary,52,Greg,Lewis,WR,83,,87,72,13,34,9,56,47,76,10,53,10,42,14,14,45,42,43,67,10,10,14,49,27,1,20,5,37,59
