pool,index,first,last,position,jersey,college,speed,agility,pass_arm_strength,stamina,kick_power,durability,strength,jumping,coverage,run_route,tackle,break_tackle,pass_accuracy,pass_read_coverage,catch,run_blocking,pass_blocking,hold_onto_ball,pass_rush,run_coverage,kick_accuracy,kicking_style,leadership,power_run_style,composure,scramble,consistency,aggressiveness
primary,14,Don,Bessillieu,FS,47,,82,86,9,88,19,70,47,85,91,15,80,10,12,11,30,20,23,43,28,76,22,49,97,1,88,5,81,69
primary,15,Lyle,Blackwood,FS,42,,87,81,10,66,17,65,39,62,80,12,76,8,11,10,14,24,20,39,33,65,19,49,26,1,45,5,70,80
primary,16,Bob,Kuechenberg,G,65,,50,66,12,92,23,94,61,55,13,43,28,16,10,11,50,98,93,8,28,27,21,49,80,99,87,5,94,42
primary,17,Jeff,Toews,G,68,,48,62,11,99,25,97,61,50,34,20,29,20,10,10,23,87,81,7,37,37,23,49,58,99,70,5,95,49
primary,18,Ed,Newman,G,60,,50,51,12,71,19,94,63,48,6,24,22,9,10,10,10,76,87,8,16,27,15,49,69,99,56,5,49,42
primary,19,Tony,Nathan,HB,27,,87,84,17,89,13,77,59,79,7,57,12,90,15,17,59,41,41,92,10,6,16,49,69,50,56,5,43,76
primary,20,Terry,Robiskie,HB,29,,89,68,28,72,11,92,67,84,30,47,22,77,27,28,53,44,27,60,16,20,13,49,39,99,38,5,54,70
primary,21,Woody,Bennett,HB,34,,86,75,15,85,13,83,53,75,14,52,5,78,14,14,48,28,28,89,14,8,16,49,38,99,50,5,51,67
primary,22,Bo,Matthews,HB,32,,89,72,23,82,13,94,57,92,12,50,6,77,19,20,61,38,30,72,8,6,12,49,43,99,36,24,41,60
primary,23,Eddie,Hill,HB,38,,88,79,17,65,16,72,47,76,13,48,8,75,14,14,49,49,35,90,6,13,19,49,38,99,40,24,41,41
primary,24,Earnest,Rhone,ILB,56,,68,71,10,95,11,84,71,55,80,19,88,29,11,11,30,30,24,30,51,90,13,49,86,99,66,5,83,69
primary,25,Rusty,Chambers,ILB,50,,83,70,10,79,9,78,73,70,74,13,80,33,11,11,21,27,22,28,51,78,5,49,61,99,54,5,60,24
primary,26,A.J.,Duhe,ILB,52,,85,80,10,76,7,87,35,85,69,15,70,23,11,10,17,26,21,24,75,75,6,49,23,99,32,5,63,92
primary,27,Steve,Potter,ILB,55,,67,64,10,79,9,81,75,61,49,13,61,33,11,11,21,27,22,28,64,60,5,49,61,99,28,5,45,24
primary,28,Uwe,von Schamann,K,5,,38,47,11,46,90,96,33,42,23,26,40,19,11,12,30,34,29,34,24,14,90,99,32,50,87,5,75,20
primary,29,Larry,Gordon,OLB,72,,80,80,10,71,4,86,63,79,77,15,85,31,11,11,12,15,11,12,80,86,5,49,26,99,55,5,67,62
primary,30,Steve,Towle,OLB,58,,76,81,10,98,13,78,69,59,76,17,83,31,11,11,18,30,24,39,76,78,11,49,75,99,78,5,65,89
primary,31,Steve,Shull,OLB,54,,92,86,10,79,9,82,67,73,74,13,64,33,11,11,21,27,22,28,60,68,5,49,61,99,45,5,40,24
primary,32,Rodell,Thomas,OLB,53,,79,74,10,81,13,88,75,67,74,20,66,26,11,10,15,36,29,26,52,58,13,49,34,99,24,5,3,74
primary,33,Bob,Brudzinski,OLB,59,,65,76,10,77,6,82,47,76,56,21,76,33,10,11,14,24,16,25,62,61,5,49,33,99,26,5,44,48
primary,34,Tom,Orosz,P,6,,45,46,20,48,94,95,35,37,23,27,41,18,23,24,15,20,16,16,22,12,89,1,32,50,90,5,92,23
primary,35,David,Woodley,QB,16,,66,64,93,50,9,84,43,56,26,21,31,22,93,96,21,30,28,29,20,22,13,49,92,50,78,30,85,24
primary,36,Don,Strock,QB,10,,81,91,92,28,23,45,18,73,14,29,29,51,65,60,28,13,10,28,11,5,21,49,75,50,55,67,33,24
primary,37,Glenn,Blackwood,SS,42,,87,88,9,91,20,79,43,90,76,13,69,9,11,10,17,27,25,40,41,70,23,49,40,1,43,5,60,70
primary,38,Mike,Kozlowski,SS,49,,84,86,8,99,28,75,51,85,64,20,76,7,10,10,50,38,43,44,61,69,29,49,50,1,34,5,58,58
primary,39,Cleveland,Green,T,74,,44,48,11,83,19,95,69,41,15,31,36,19,10,11,26,93,97,13,30,28,18,49,88,99,85,5,95,48
primary,40,Mark,Dennard,T,70,,43,56,11,86,19,94,69,41,15,29,29,20,10,10,26,94,93,13,30,28,18,49,80,99,69,5,76,49
primary,41,Eric,Laakso,T,77,,52,58,11,72,21,96,63,42,14,32,30,22,10,10,24,81,89,8,32,28,19,49,46,99,47,5,83,44
primary,42,Jon,Giesler,T,61,,51,45,10,66,20,76,61,52,16,40,37,12,9,10,34,70,52,2,34,24,20,49,49,99,34,5,43,14
primary,43,Bruce,Hardy,TE,84,,73,77,10,39,4,85,55,55,19,78,16,74,11,13,84,64,67,59,11,20,4,49,24,99,57,5,58,13
primary,44,Ronnie,Lee,TE,72,,81,82,10,30,4,93,55,82,21,75,16,74,11,13,76,59,65,69,9,20,6,49,24,99,37,5,56,60
primary,45,Joe,Rose,TE,82,,68,82,10,65,14,57,63,70,8,58,14,42,11,11,70,80,85,76,7,15,16,49,35,99,64,5,29,24
primary,46,Andre,Tillman,TE,85,,61,81,10,66,12,61,55,78,8,69,9,50,11,10,72,74,78,76,10,11,14,49,24,99,43,5,40,54
primary,47,Dan,Johnson,TE,18,,72,65,10,34,4,63,46,67,25,68,22,48,10,10,68,70,68,66,8,20,8,49,10,99,29,5,69,74
primary,48,Duriel,Harris,WR,86,,98,92,15,70,11,87,34,76,9,98,9,75,16,15,98,30,37,90,7,10,16,49,89,1,86,5,99,20
primary,49,Jim,Jensen,WR,11,,91,89,15,73,17,89,33,84,6,94,12,78,16,17,90,46,43,85,8,7,16,49,79,50,54,5,99,89
primary,50,Jimmy,Cefalo,WR,88,,93,90,25,49,18,86,37,92,10,86,7,70,21,19,84,32,45,76,10,7,20,49,43,99,53,5,79,48
primary,51,Elmer,Bailey,WR,81,,89,92,15,69,14,73,33,79,11,79,9,36,16,16,79,41,41,76,8,9,19,49,46,50,41,5,74,24
primary,52,Nat,Moore,WR,89,,80,72,13,34,9,66,16,53,10,60,10,42,14,14,62,42,43,67,10,10,14,49,27,50,20,5,84,59
