pool,index,first,last,position,jersey,college,speed,agility,pass_arm_strength,stamina,kick_power,durability,strength,jumping,coverage,run_route,tackle,break_tackle,pass_accuracy,pass_read_coverage,catch,run_blocking,pass_blocking,hold_onto_ball,pass_rush,run_coverage,kick_accuracy,kicking_style,leadership,power_run_style,composure,scramble,consistency,aggressiveness
primary,20,Bob,Kuechenberg,G,62,,52,65,11,82,16,98,59,55,24,33,33,47,11,17,45,85,91,19,24,23,16,49,56,99,57,5,75,49
primary,21,Wayne,Moore,G,65,,49,63,12,78,19,98,89,55,10,29,27,8,10,10,15,73,69,2,20,27,16,49,29,99,51,5,12,24
primary,22,Maxie,Williams,G,60,,38,46,14,62,13,89,93,46,23,28,18,31,11,11,24,55,41,16,14,28,9,49,41,99,45,5,18,2
primary,23,Larry,Csonka,HB,27,,88,86,15,87,13,89,33,70,5,87,13,76,14,15,86,20,22,99,8,9,16,49,48,1,71,5,84,65
primary,24,Hubert,Ginn,HB,21,,89,73,28,72,11,92,67,84,30,47,22,77,27,28,53,44,27,60,16,20,13,49,39,99,38,5,54,70
primary,25,Charlie,Leigh,HB,37,,86,80,15,85,13,83,53,75,14,52,5,78,14,14,48,28,28,89,14,8,16,49,38,99,50,5,51,67
primary,26,Terry,Cole,HB,26,,89,77,23,82,13,94,57,92,12,50,6,77,19,20,61,38,30,72,8,6,12,49,43,99,36,24,41,60
primary,27,Stan,Mitchell,HB,45,,88,84,17,65,16,72,47,76,13,48,8,75,14,14,49,49,35,90,6,13,19,49,38,99,40,24,41,41
primary,28,Nick,Buoniconti,ILB,84,,74,86,10,98,11,34,69,68,85,19,99,29,11,10,27,27,22,26,91,99,11,49,92,99,66,5,90,90
primary,29,Dale,Farley,ILB,52,,83,70,10,79,9,78,73,70,74,13,80,33,11,11,21,27,22,28,51,78,5,49,61,99,54,5,60,24
primary,30,Garo,Yepremian,K,9,,38,47,11,46,90,96,33,42,23,26,40,19,11,12,30,34,29,34,24,14,90,99,32,50,87,5,75,20
primary,31,Jesse,Powell,OLB,50,,80,80,10,71,4,86,63,79,77,15,85,31,11,11,12,15,11,12,80,86,5,49,26,99,55,5,67,62
primary,32,Doug,Swift,OLB,56,,76,81,10,98,13,78,69,59,76,17,83,31,11,11,18,30,24,39,76,78,11,49,75,99,78,5,65,89
primary,33,Mike,Kolen,OLB,40,,92,86,10,79,9,82,67,73,74,13,64,33,11,11,21,27,22,28,60,68,5,49,61,99,45,5,40,24
primary,34,Bob,Matheson,OLB,58,,81,79,10,38,17,82,69,67,39,16,58,23,10,10,19,24,20,36,55,49,16,49,19,99,22,5,36,39
primary,35,Karl,Kremser,P,1,,35,44,19,49,91,84,34,42,19,23,34,17,20,25,21,23,19,34,18,8,80,1,49,50,75,5,57,23
primary,36,Booth,Lusteg,P,29,,45,45,21,45,74,47,33,37,20,20,29,17,23,25,15,17,14,32,16,12,69,1,33,50,57,5,60,24
primary,37,Bob,Griese,QB,12,,52,73,81,44,12,81,42,64,36,24,33,24,98,98,21,26,28,29,23,20,16,49,95,50,96,75,90,24
primary,38,George,Mira,QB,14,,52,73,81,44,12,81,42,64,36,24,33,24,98,98,21,26,28,29,23,20,16,49,95,50,96,82,90,24
primary,39,John,Stofa,QB,18,,69,74,62,18,25,72,35,75,21,27,26,57,66,66,16,9,13,28,11,9,22,49,54,50,68,66,45,24
primary,40,Bob,Petrella,SS,49,,89,90,10,99,12,99,80,80,85,35,99,40,11,10,35,18,18,49,65,96,16,49,99,25,99,5,99,74
primary,41,Norm,Evans,T,76,,44,48,11,83,19,95,69,41,15,31,36,19,10,11,26,95,99,13,30,28,18,49,88,99,85,5,95,48
primary,42,Doug,Crusan,T,70,,48,58,11,82,16,97,77,50,24,32,32,47,11,17,43,77,77,19,23,23,16,49,55,99,52,5,48,39
primary,43,Wayne,Mass,T,74,,53,45,14,72,16,97,81,50,27,33,23,35,11,11,32,73,83,16,20,30,13,49,48,99,40,5,16,46
primary,44,Al,Jenkins,T,72,,32,44,14,59,12,87,65,56,20,27,17,28,11,11,23,67,54,16,12,28,8,49,39,99,30,5,65,46
primary,45,Larry,Seiple,TE,81,,73,64,10,13,5,87,49,66,28,81,19,58,11,10,86,67,66,76,8,22,8,49,13,99,51,5,86,60
primary,46,Marv,Fleming,TE,80,,61,81,10,66,12,61,55,78,8,69,9,50,11,10,72,74,78,76,10,11,14,49,24,99,43,5,40,54
primary,47,Howard,Twilley,WR,42,,81,83,15,99,14,90,76,89,6,96,15,89,16,16,94,53,53,90,11,5,18,49,90,38,89,5,99,99
primary,48,Karl,Noonan,WR,88,,88,90,15,62,13,91,35,75,8,90,15,61,16,16,90,58,56,80,8,7,17,49,88,50,99,5,99,24
primary,49,Paul,Warfield,WR,86,,96,83,15,72,16,47,32,82,6,83,14,41,16,17,80,46,47,80,10,7,15,49,55,50,38,5,89,80
primary,50,Otto,Stowe,WR,83,,93,79,13,42,7,85,16,80,7,69,7,31,16,15,61,28,22,71,10,11,11,49,36,1,39,5,69,52
primary,51,Willie,Richardson,WR,11,,80,90,13,34,9,65,28,78,10,56,10,42,14,14,45,42,41,67,10,10,14,49,27,50,20,5,63,59
primary,52,Marlin,Briscoe,WR,17,,83,91,12,28,8,74,46,73,35,63,23,19,14,14,65,25,29,64,14,18,13,49,25,50,20,5,72,57
