pool,index,first,last,position,jersey,college,speed,agility,pass_arm_strength,stamina,kick_power,durability,strength,jumping,coverage,run_route,tackle,break_tackle,pass_accuracy,pass_read_coverage,catch,run_blocking,pass_blocking,hold_onto_ball,pass_rush,run_coverage,kick_accuracy,kicking_style,leadership,power_run_style,composure,scramble,consistency,aggressiveness
primary,29,Riki,Ellison,ILB,58,,80,86,10,76,13,79,57,78,75,24,65,26,11,10,10,33,27,18,54,55,13,49,37,99,31,5,21,71
primary,30,Jim,Fahnhorst,ILB,55,,67,64,10,79,9,81,75,61,49,13,61,33,11,11,21,27,22,28,64,60,5,49,61,99,28,5,45,24
primary,31,Mike,Cofer,K,4,,38,43,11,43,95,96,34,39,19,21,42,17,11,12,20,26,21,33,16,12,97,99,62,50,99,5,89,22
primary,32,Keena,Turner,OLB,58,,78,81,10,72,8,72,63,72,70,14,74,26,11,10,38,16,18,28,85,74,9,49,67,99,58,5,79,88
primary,33,Bill,Romanowski,OLB,56,,76,81,10,98,13,78,69,59,76,17,83,31,11,11,18,30,24,39,76,78,11,49,75,99,78,5,65,89
primary,34,Charles,Haley,OLB,94,,81,70,10,83,10,65,51,72,70,18,77,25,11,10,16,30,26,24,60,78,10,49,29,99,31,5,59,85
primary,35,Ron,Hadley,OLB,50,,71,76,10,72,6,55,53,68,70,16,64,23,11,10,19,23,19,20,45,52,6,49,22,99,20,5,36,87
primary,36,Barry,Helton,P,1,,43,48,21,49,82,76,37,49,19,20,46,17,23,21,15,23,14,28,16,12,80,1,32,50,80,5,62,24
primary,37,Joe,Montana,QB,16,,64,76,82,99,7,99,39,52,29,23,28,10,96,95,16,28,25,25,18,19,12,49,90,50,99,40,99,80
primary,38,Steve,Young,QB,8,,88,85,80,38,19,84,41,75,39,33,41,46,88,79,35,24,24,30,38,27,22,49,83,50,80,80,70,24
primary,39,John,Paye,QB,16,,63,74,83,26,8,78,31,59,26,22,29,36,86,85,14,17,16,28,8,32,13,49,78,50,79,45,75,24
primary,40,Jeff,Fuller,SS,49,,89,90,10,99,12,99,80,80,85,35,99,40,11,10,35,18,18,49,65,96,16,49,99,25,99,5,99,74
primary,41,Darryl,Pollard,SS,45,,88,70,12,90,23,92,59,76,69,6,68,38,13,11,20,35,36,50,40,46,22,49,54,1,46,5,51,24
primary,42,Bubba,Paris,T,77,,55,62,11,89,17,95,81,59,13,29,34,15,10,10,26,90,94,12,28,28,17,49,92,99,69,5,65,60
primary,43,Harris,Barton,T,79,,48,58,11,82,16,97,77,50,24,32,32,47,11,17,43,77,77,19,23,23,16,49,55,99,52,5,48,39
primary,44,Steve,Wallace,T,74,,49,70,11,74,12,98,73,58,6,26,23,5,10,10,13,79,74,7,20,26,11,49,80,99,44,5,61,81
primary,45,Chuck,Thomas,T,61,,48,64,12,71,4,90,69,48,1,29,16,36,11,11,11,60,60,20,18,32,7,49,31,99,36,5,56,41
primary,46,John,Frank,TE,86,,83,82,10,45,5,60,51,67,14,94,8,89,11,13,88,75,77,59,12,11,11,49,26,99,46,5,68,95
primary,47,Brent,Jones,TE,84,,75,75,10,55,11,54,43,70,12,72,10,47,11,11,79,70,72,88,6,12,15,49,80,99,84,5,64,21
primary,48,Ron,Heller,TE,81,,64,78,10,30,4,82,51,82,21,53,16,48,11,13,58,66,68,66,9,20,6,49,24,99,27,5,36,42
primary,49,Jerry,Rice,WR,80,,91,94,20,99,14,99,45,70,11,97,7,65,18,19,99,58,55,94,14,15,19,49,87,50,98,5,99,26
primary,50,John,Taylor,WR,87,,87,82,15,65,11,83,47,73,5,94,7,57,16,16,90,41,38,80,9,12,15,49,68,50,72,5,99,47
primary,51,Mike,Wilson,WR,85,,80,72,15,60,11,80,38,67,13,85,15,41,16,16,88,17,45,75,8,6,16,49,79,50,74,5,97,54
primary,52,Terry,Greer,WR,86,,88,91,13,16,5,70,29,73,13,70,7,29,14,14,65,20,25,62,14,13,10,49,54,1,27,5,74,52
