pool,index,first,last,position,jersey,college,speed,agility,pass_arm_strength,stamina,kick_power,durability,strength,jumping,coverage,run_route,tackle,break_tackle,pass_accuracy,pass_read_coverage,catch,run_blocking,pass_blocking,hold_onto_ball,pass_rush,run_coverage,kick_accuracy,kicking_style,leadership,power_run_style,composure,scramble,consistency,aggressiveness
primary,13,Mike,Stensrud,DT,73,,58,75,10,60,15,80,77,58,20,19,75,34,11,11,23,23,27,20,80,76,19,49,29,99,32,5,35,76
primary,14,Roy,Harris,DT,74,,67,42,10,73,19,78,79,58,23,28,79,34,11,11,30,28,36,16,76,77,21,49,41,99,50,5,41,24
primary,15,James,Wilder,FB,32,,77,83,18,92,22,91,67,67,6,65,5,91,14,16,76,67,65,65,10,14,21,49,74,99,68,5,66,66
primary,16,Cliff,Austin,FB,48,,76,58,16,67,25,93,81,83,49,19,40,37,14,14,45,55,48,75,46,38,26,49,39,99,26,5,31,52
primary,17,Bobby,Futrell,FS,36,,84,85,10,93,20,87,41,70,77,13,80,9,11,10,26,22,24,40,44,72,23,49,50,1,58,5,63,68
primary,18,Rick,Woods,FS,25,,82,80,12,70,20,59,55,61,50,9,47,6,13,11,24,28,34,36,40,42,17,49,32,1,20,5,21,41
primary,19,Rick,Mallory,G,68,,58,51,12,75,14,95,67,62,24,41,30,43,11,11,38,86,78,14,27,26,16,49,51,99,59,5,49,43
primary,20,Conrad,Goode,G,65,,50,51,12,71,19,94,63,48,6,24,22,9,10,10,10,76,87,8,16,27,15,49,69,99,56,5,49,42
primary,21,George,Yarno,G,66,,41,42,11,90,17,98,69,39,13,28,26,18,10,10,17,57,61,11,24,28,16,49,47,99,49,5,81,39
primary,22,Bobby,Howard,HB,46,,85,79,17,95,16,87,67,68,13,51,6,80,15,16,50,38,41,97,11,13,18,49,83,99,53,5,40,81
primary,23,Jeff,Smith,HB,31,,79,68,15,63,23,94,59,67,46,57,44,71,14,14,59,43,42,98,41,24,23,49,44,50,40,5,59,71
primary,24,Adrian,Wright,HB,33,,89,72,23,82,13,94,57,92,12,50,6,77,19,20,61,38,30,72,8,6,12,49,43,99,36,24,41,60
primary,25,Charles,Gladman,HB,26,,79,70,17,69,14,87,53,68,10,48,6,78,15,16,39,40,43,64,6,14,15,49,43,50,24,5,64,83
primary,26,Dan,Land,HB,23,,82,71,15,55,18,79,73,76,37,33,46,59,14,14,64,41,35,70,28,19,20,49,49,1,47,5,19,51
primary,27,Ervin,Randle,ILB,54,Baylor,80,77,10,79,11,86,51,70,76,23,88,26,11,10,16,30,24,18,75,89,13,49,34,99,57,5,90,71
primary,28,Chris,Washington,ILB,51,,74,86,10,98,11,34,69,68,85,19,99,29,11,10,27,27,22,26,91,99,11,49,92,99,66,5,90,90
primary,29,Donald,Igwebuike,K,1,,40,43,22,48,90,86,41,42,26,29,30,28,27,22,34,31,23,32,31,35,86,99,26,50,73,5,55,80
primary,30,Scot,Brantley,OLB,52,,82,86,10,99,11,84,63,64,85,20,99,28,11,10,26,27,21,26,68,98,11,49,90,99,70,5,90,82
primary,31,Miles,Turpin,OLB,52,,69,80,10,97,15,88,55,76,77,19,91,32,11,10,30,31,25,32,88,93,14,49,86,99,71,5,93,70
primary,32,Jeff,Davis,OLB,58,,78,87,10,85,11,87,61,68,71,23,81,34,11,11,16,20,20,12,53,79,8,49,38,99,37,5,63,56
primary,33,Kevin,Murphy,OLB,59,Oklahoma,70,82,11,70,11,97,59,87,69,19,79,32,10,11,14,19,11,29,68,74,11,49,27,99,35,5,60,76
primary,34,Jackie,Walker,OLB,56,,78,64,10,88,8,81,67,73,73,19,68,25,11,10,6,19,15,22,51,63,8,49,36,99,32,5,31,74
primary,35,Frank,Garcia,P,5,,43,43,25,35,68,89,32,36,13,12,27,13,26,25,6,13,5,39,7,11,71,1,22,50,79,5,84,24
primary,36,Steve,DeBerg,QB,17,,84,77,86,38,19,84,41,75,39,33,41,46,78,79,35,24,24,30,38,27,22,49,83,50,80,80,70,24
primary,37,John,Reaves,QB,14,,63,69,69,24,5,58,13,55,26,17,21,14,78,63,9,18,21,31,11,18,9,49,71,50,71,70,62,24
primary,38,Jim,Zorn,QB,19,,78,71,72,25,7,89,35,61,14,18,19,35,68,72,4,3,7,28,20,27,9,49,70,50,70,75,33,24
primary,39,Vito,McKeever,SS,21,,75,77,10,84,50,73,59,73,90,40,99,10,11,11,42,24,23,48,67,97,17,99,85,1,75,5,93,68
primary,40,Rod,Jones,SS,22,SMU,85,79,12,81,19,80,45,64,66,1,53,4,13,11,14,28,26,39,60,53,20,49,44,1,33,5,81,41
primary,41,Ron,Heller,T,73,Penn State,50,59,11,97,16,96,71,62,26,43,42,50,11,16,53,79,80,20,27,23,18,49,62,99,54,5,75,41
primary,42,Rob,Taylor,T,72,Northwestern,44,67,12,75,14,97,71,55,24,41,30,43,11,11,38,74,82,14,27,26,16,49,51,99,52,5,71,41
primary,43,Marvin,Powell,T,74,,48,58,11,82,16,97,77,50,24,32,32,47,11,17,43,77,77,19,23,23,16,49,55,99,52,5,48,39
primary,44,J.D.,Maarleveld,T,77,,51,45,11,82,19,95,67,52,15,34,37,19,10,10,24,77,77,8,31,28,19,49,48,99,50,5,77,52
primary,45,Calvin,Magee,TE,86,,68,82,10,65,14,57,63,70,8,58,14,42,11,11,70,80,85,76,7,15,16,49,35,99,64,5,29,24
primary,46,Arthur,Wells,TE,86,,67,66,10,13,7,62,53,64,29,60,19,50,11,10,62,63,60,69,9,22,8,49,16,99,39,5,64,49
primary,47,Jeff,Modesitt,TE,83,,75,79,10,58,14,88,56,68,44,43,24,22,11,10,53,62,56,83,28,36,13,49,21,99,31,5,55,61
primary,48,Gerald,Carter,WR,87,,85,79,15,72,12,81,40,62,14,85,10,67,16,16,84,60,62,80,7,8,16,49,56,99,57,5,99,80
primary,49,Derek,Holloway,WR,84,,87,84,15,55,9,72,38,84,12,77,13,39,15,15,82,23,37,55,6,7,13,49,49,50,72,5,80,24
primary,50,Phil,Freeman,WR,81,,89,89,17,53,12,69,35,81,12,82,9,42,15,16,76,43,35,74,10,5,13,49,35,1,39,5,95,52
primary,51,Herkie,Walls,WR,85,,93,82,13,45,5,79,29,96,6,72,7,38,14,14,73,23,26,61,8,11,10,49,17,1,48,5,79,19
primary,52,Dwayne,Dixon,WR,89,,84,84,13,32,8,78,38,64,9,67,8,47,14,14,69,45,32,64,8,10,13,49,31,1,37,5,98,48
