pool,index,first,last,position,jersey,college,speed,agility,pass_arm_strength,stamina,kick_power,durability,strength,jumping,coverage,run_route,tackle,break_tackle,pass_accuracy,pass_read_coverage,catch,run_blocking,pass_blocking,hold_onto_ball,pass_rush,run_coverage,kick_accuracy,kicking_style,leadership,power_run_style,composure,scramble,consistency,aggressiveness
primary,40,James,Harris,QB,18,,53,57,80,29,16,50,38,48,33,27,32,46,76,68,25,20,20,28,35,31,16,49,50,50,53,23,40,24
primary,41,Ed,Luther,QB,16,,73,66,60,16,10,86,22,56,33,26,32,32,68,64,23,32,29,28,23,19,14,49,45,50,67,16,31,24
primary,42,Pete,Shaw,SS,22,,89,96,9,74,18,82,81,85,76,25,85,8,11,10,31,30,31,46,50,88,20,49,65,1,48,5,50,66
primary,43,Russ,Washington,T,63,,55,62,11,89,17,95,81,59,13,29,34,15,10,10,26,90,94,12,28,28,17,49,92,99,69,5,65,60
primary,44,Sam,Claphan,T,60,,44,67,12,75,14,97,71,55,24,41,30,43,11,11,38,74,82,14,27,26,16,49,51,99,52,5,71,41
primary,45,Billy,Shields,T,79,,51,45,11,82,19,95,67,52,15,34,37,19,10,10,24,77,77,8,31,28,19,49,48,99,50,5,77,52
primary,46,Chuck,Loewen,T,65,,48,64,12,71,4,90,69,48,1,29,16,36,11,11,11,60,60,20,18,32,7,49,31,99,36,5,56,41
primary,47,Kellen,Winslow,TE,80,,78,79,11,99,17,99,53,73,14,95,14,80,12,12,92,63,69,78,15,7,19,49,77,99,89,5,99,99
primary,48,Eric,Sievers,TE,81,,64,78,10,30,4,82,51,82,21,53,16,48,11,13,58,66,68,66,9,20,6,49,24,99,27,5,36,42
primary,49,Charlie,Joiner,WR,11,,98,92,15,70,11,87,34,76,9,98,9,75,16,15,98,30,37,90,7,10,16,49,89,1,86,5,99,20
primary,50,Scott,Fitzkee,WR,86,,95,82,27,60,13,86,41,78,15,96,13,79,27,28,94,38,38,85,14,14,17,49,79,99,55,5,80,98
primary,51,Dwight,Scales,WR,85,,93,90,25,49,18,86,37,92,10,86,7,70,21,19,84,32,45,76,10,7,20,49,43,99,53,5,79,48
primary,52,Wes,Chandler,WR,83,,88,91,13,16,5,70,29,73,13,70,7,29,14,14,65,20,25,62,14,13,10,49,54,1,27,5,74,52
