pool,index,first,last,position,jersey,college,speed,agility,pass_arm_strength,stamina,kick_power,durability,strength,jumping,coverage,run_route,tackle,break_tackle,pass_accuracy,pass_read_coverage,catch,run_blocking,pass_blocking,hold_onto_ball,pass_rush,run_coverage,kick_accuracy,kicking_style,leadership,power_run_style,composure,scramble,consistency,aggressiveness
primary,15,Grady,Jackson,DT,75,,61,73,10,44,14,80,75,70,13,18,75,29,11,11,19,15,23,14,79,71,13,49,28,99,47,5,51,86
primary,16,Kenny,Peterson,DT,98,,66,52,10,53,27,68,73,58,33,27,68,36,11,10,34,34,34,1,61,65,29,49,31,99,30,5,51,43
primary,17,Rod,Walker,DT,95,,63,55,10,41,25,74,67,71,21,24,73,28,10,10,27,39,33,27,48,69,24,49,28,99,20,5,73,58
primary,18,William,Henderson,FB,33,,71,64,18,98,23,92,59,65,10,62,7,44,14,15,70,84,82,87,8,13,24,49,55,99,69,5,61,39
primary,19,Nicolas,Luchey,FB,22,,84,81,17,60,7,98,85,35,8,54,13,49,14,14,42,75,63,79,8,10,11,49,37,99,36,5,11,80
primary,20,Darren,Sharper,FS,42,,80,79,9,99,25,71,51,85,88,14,85,10,11,10,35,36,36,41,40,75,26,49,74,1,60,5,99,88
primary,21,Curtis,Fuller,FS,29,,91,81,9,85,23,84,55,76,65,12,60,8,10,10,13,41,39,39,40,48,24,49,54,1,25,5,37,76
primary,22,Mike,Wahle,G,68,,44,70,12,83,25,98,60,48,19,33,32,20,10,10,34,84,87,6,32,27,24,49,47,99,57,5,82,39
primary,23,Marco,Rivera,G,62,,42,52,14,92,26,98,59,48,17,32,32,24,11,10,26,93,95,9,31,30,23,49,70,99,73,5,83,24
primary,24,Marcus,Spriggs,G,79,,36,40,12,79,19,81,77,45,10,27,27,20,10,10,23,70,71,11,27,30,17,49,46,99,63,5,85,11
primary,25,Ahman,Green,HB,30,,89,75,15,80,18,90,45,84,11,65,13,84,16,14,72,25,29,88,8,14,21,49,41,50,71,5,86,20
primary,26,Tony,Fisher,HB,40,,80,80,16,72,16,91,61,92,10,59,14,70,13,13,53,40,40,88,6,12,14,49,34,50,35,5,30,9
primary,27,Najeh,Davenport,HB,44,,83,75,16,72,16,71,49,61,10,59,14,70,13,13,60,46,46,70,6,12,14,49,34,99,29,5,50,79
primary,28,Nick,Barnett,ILB,56,,75,87,13,67,17,77,83,70,60,22,71,30,11,11,24,23,26,10,58,65,15,49,31,99,45,5,90,24
primary,29,Torrance,Marshall,ILB,51,,87,86,10,79,6,89,57,84,63,21,66,34,11,11,16,26,18,26,47,66,8,49,39,99,35,5,51,51
primary,30,Ryan,Longwell,K,8,,38,47,11,46,89,96,33,42,23,26,40,19,11,12,30,34,29,34,24,14,89,99,32,50,87,5,69,20
primary,31,Na'il,Diggs,OLB,59,,82,80,10,87,13,84,59,73,73,23,76,35,11,11,20,23,21,12,76,75,11,49,42,99,52,5,74,46
primary,32,Hannibal,Navies,OLB,50,,84,81,10,81,12,56,67,84,64,26,76,38,11,11,13,28,22,22,59,59,13,49,51,99,30,5,69,58
primary,33,Paris,Lenon,OLB,53,,70,72,10,62,9,73,57,53,69,19,69,24,10,11,9,27,23,24,47,68,9,49,50,99,20,5,68,43
primary,34,Josh,Bidwell,P,9,,48,58,21,60,75,98,39,47,34,37,53,33,23,27,48,30,24,4,43,36,78,1,31,50,53,5,81,42
primary,35,Brett,Favre,QB,4,,63,68,96,50,11,74,41,60,31,24,29,22,86,86,18,32,26,14,22,22,14,49,99,50,96,56,96,73
primary,36,Doug,Pederson,QB,18,,51,63,59,46,11,83,11,39,33,28,33,14,46,60,23,21,25,28,26,18,15,49,48,50,60,26,60,24
primary,37,Craig,Nall,QB,16,,72,57,58,25,13,74,38,60,37,29,37,17,60,51,30,38,33,28,28,20,17,49,48,50,58,34,50,24
primary,38,Marques,Anderson,SS,20,,85,81,13,86,16,83,51,85,77,10,66,6,13,11,38,27,28,41,52,64,19,49,42,1,31,5,64,43
primary,39,James,Whitley,SS,25,,76,72,8,99,29,75,37,85,54,20,56,7,10,10,50,38,43,46,68,45,29,49,50,1,20,5,67,58
primary,40,Antuan,Edwards,SS,24,,91,85,13,66,16,53,43,73,69,8,69,6,13,11,27,28,30,34,43,68,17,49,48,1,43,5,56,56
primary,41,Chad,Clifton,T,76,,56,56,11,70,14,98,69,59,8,28,21,15,10,10,2,78,80,1,20,27,14,49,35,99,55,5,72,41
primary,42,Mark,Tauscher,T,65,,38,50,11,71,19,96,65,48,13,34,30,16,10,10,21,80,82,2,30,27,18,49,34,99,52,5,77,46
primary,43,Brennan,Curtin,T,69,,46,50,11,76,17,78,63,64,6,8,16,7,10,10,9,50,51,8,11,33,13,49,27,99,26,5,24,14
primary,44,Kevin,Barry,T,71,,41,56,11,61,7,62,67,52,14,26,28,32,11,15,30,40,40,19,15,22,9,49,42,99,28,5,1,6
primary,45,Bubba,Franks,TE,88,,65,71,10,53,8,86,53,58,12,83,8,72,11,13,85,70,74,77,14,12,14,49,31,99,50,5,76,77
primary,46,Wesley,Walls,TE,85,,75,75,10,55,11,54,43,70,12,72,10,47,11,11,79,70,72,88,6,12,15,49,80,99,84,5,64,21
primary,47,David,Martin,TE,87,,85,77,12,49,13,75,45,82,29,75,31,47,14,13,72,62,60,57,28,26,13,49,35,99,34,5,37,24
primary,48,Robert,Ferguson,WR,89,,90,87,15,59,10,78,37,78,38,75,33,45,13,15,73,45,36,66,18,16,15,49,35,50,36,5,81,47
primary,49,Donald,Driver,WR,80,,89,81,13,51,14,81,34,98,33,88,28,71,13,11,86,34,25,61,19,16,13,49,33,50,59,5,84,46
primary,50,Javon,Walker,WR,84,,92,88,15,50,5,84,56,85,5,81,13,40,14,14,79,36,33,59,10,8,11,49,54,50,30,5,82,59
primary,51,Antonio,Freeman,WR,86,,85,79,15,72,12,88,37,73,11,72,7,61,16,16,76,33,39,75,6,10,16,49,58,50,47,5,86,79
primary,52,Antonio,Chatman,WR,83,,92,62,15,28,9,59,53,73,6,52,5,39,14,13,48,18,16,64,5,9,8,49,28,50,20,5,52,46
